4449|||渡边麻友有什么特长|||绘画，cosplay，电子琴
4450|||北京地铁一共有多少条|||18条（2014年12月28日）
4451|||独立号航母有什么导弹武器|||2门4联装40毫米高射炮
4452|||郭家铭喜欢什么电影|||泰坦尼克号
4453|||苯基丁氮酮主要有什么危害|||引起人类再生障碍性贫血
4454|||蒜泥麻汁豇豆需要什么原料|||豇豆300g、芝麻酱2汤匙、
4455|||锐捷rg-s5750-28gt-s的包转发率是多少|||l2：线速（51mpps）
4456|||可以简单介绍一下万能480焊条|||多用途专为工具
4457|||政治关系有什么主要特征|||相互关系
4458|||神圣不列颠国出自哪里|||《codegeass造反的巴力尔特》
4459|||日立32ld9580tc这种品牌是什么性质的|||液晶
4460|||广州百盛电子科技有限公司每年能够生产多少台|||3000台套
4461|||r-过程在哪参考|||化学元素丰度表
4462|||请教我混的笔顺可以|||丶丶一丨フ一一一フノフ
4463|||桐谷美玲的宠物是什么|||吉娃娃兰酱（在老家）
4464|||阿巴少年组是什么时候解散的|||2006年4月15日（marie单独宣布）
4465|||酷航的枢纽机场是哪|||新加坡樟宜国际机场
4466|||自流井是怎么排泄的|||地面蒸发或出露为地表水和泉水
4467|||湖南泰尔制药股份有限公司的代言人是谁|||伊能静
4468|||诱捕单身妈咪是什么时代的|||现代
4469|||无锡大饭店有哪些休闲设施|||棋牌室，桌球室，室内游泳池等
4470|||最真的梦演唱会是什么时候的|||：2002.00.00
4471|||先锋dk1106定时多久|||2小时
4472|||火舞龙主要是什么属性|||龙
4473|||世界中学生田径锦标赛的举办方是谁|||世界中学生体育联合会
4474|||豉汁熬豆腐需要什么辅料|||紫菜(干)10克
4475|||脂肪酸锌的熔点是多少|||98-110
4476|||小巷是什么时候产生的|||古代
4477|||柯林斯级潜艇的续航能力怎么样|||水上为 9000海里/10节
4478|||cap4swk.exe是不是广告软件|||否
4479|||蓝色妖姬t629是如何对焦的|||数码变焦
4480|||阿拉伯语在哪里使用|||中东、北非、东非、西非和中非
4481|||gb 26875.6-2011的标准状态是怎样的|||现行
4482|||太极张三丰是谁统筹的|||朱嘉懿
4483|||朝比奈春是什么时候出生的|||1985年1月1日
4484|||中国国足的fifa排名是多少|||96（2015年1月）
4485|||获得2001年奥地利大奖赛的车手是谁|||迈克尔·舒马赫
4486|||杨芳学的什么专业|||生理学
4487|||银华洞有什么美称|||当地著名的“三华”古洞之一
4488|||伊斯兰教古墓是什么时候重建的|||清代
4489|||解码世界先进制造管理——方法，案例与趋势是什么时候印刷的有人|||2014-1-10
4490|||电子取证法研究涉及什么学科|||计算机科学和法学
4491|||q346f蜗轮四通球阀的结构有什么特点|||流体阻力小
4492|||贴吧的注册用户有多少|||15亿+（更新中）
4493|||资生堂可悠然美肌沐浴露的发货重量是多少有人|||640 g
4494|||胶济客运专线的设计时速是多少|||和谐号动车组160公里-200公里
4495|||aiss的索引是什么|||ei、scopus、scopus等
4496|||博略的共同体是什么|||bény-bocage
4497|||长康巴士总站附近有什么主要建筑物或景点|||长康邨、青华苑
4498|||杰微jwa75mt-l的网卡芯片是什么|||板载千兆网卡
4499|||西安咏春拳学馆有什么成绩|||培养出大批教练员、军警及护卫
4500|||综漫只数据后宫属于什么小说子类|||动漫同人
4501|||大龙潭村主要种植什么|||水稻、蚕豆作物
4502|||爱国者卡片存储王p959(128gb)的兼容操作系统是什么|||win2k，nt，xp，vista，linux...
4503|||日本羊角蚱属于什么宗科|||蚱总科
4504|||地狱滚动的pp是多少|||25
4505|||尤凡尼·贾拉多的三振是多少|||1226
4506|||东阿阿胶怎么保存|||置阴凉、干燥处
4507|||tm3on m3支持扩展卡|||支持
4508|||润滑水设备的耗电量是多少|||20w/d
4509|||李洁的通讯地址是哪里|||上海市零陵路345号
4510|||丹源42的审定情况|||2001年辽宁省品审会审定
4511|||上古狼烟是什么时候开始创作的|||2012
4512|||新浪微博营销大会是在哪里举办的|||厦门国际会展中心
4513|||三星nv8是什么类型的机身|||消费数码相机
4514|||漩涡向日葵的祖父是谁|||第四代火影波风水门
4515|||武勒县属于哪个州|||笼州
4516|||卡鲁伊属于哪里|||雷之国 云隐村
4517|||中山路是什么性质的|||部份省道 机场联外道路 观光大道
4518|||grc罗马柱的中文全名是什么|||玻璃纤维增强水泥复合材料
4519|||潘虹樾是属什么的|||蛇
4520|||2013款宝马320i运动型是什么形式的驱动|||后驱
4521|||方位格存在于哪里|||很多语言中
4522|||大同一中有多少学生|||8000余名
4523|||鳄鱼家族游戏机有什么特色|||增加能量炮
4524|||霍建华喜欢什么动物|||猫
4525|||星际宝贝之救援行动这个游戏的难度怎么样|||适中
4526|||韶山节日习俗是怎样的|||春 节
4527|||萌动王朝是什么性质的网站|||动漫资源分享平台
4528|||071型综合登陆舰有多少艘|||4艘
4529|||飞上彩虹是什么机位|||三机作业
4530|||萨哈林航空和多少城市通航|||12
4531|||科学是什么时候出版的|||1880年至今
4532|||厕一的自转是多少|||13 km/s
4533|||hp t5400(xq917ps)的标配内存是多少|||2gb
4534|||衬塑搅拌器适用什么行业|||水处理、食品、医药行业
4535|||动物芯片手持的工作频率是多少|||100-150khz
4536|||武汉公交有多少条线路|||463条
4537|||摩根石手镯的附加类型是什么|||封装
4538|||奥迪sq5的最大输出功率是多少|||354马力
4539|||横滨飞翼是什么时候解散的|||1999年
4540|||基隆市立安乐高中的校园占地多少|||38590平方公尺
4541|||b-link bl-843g支持vpn|||支持
4542|||明星美女斗地主是什么格式的游戏|||jar
4543|||中国农大峰云社设计什么项目|||雪山攀登、人文科考、冬训、日常登山拉练
4544|||尼法朵拉·唐克斯是哪个学院的|||赫奇帕奇(j.k.罗琳说的)
4545|||后冈祭祀坑是什么时候发觉的|||1928年
4546|||节茎是什么族群的|||少典氏第九代
4547|||蔡贞安是什么性格|||乐观,冲动,善於交际
4548|||n,n'—二仲丁基对苯二胺的商品名是什么|||抗氧剂44pd
4549|||毛丝鼠科是哪个世纪的|||20世纪
4550|||教宗良二世是什么时候卸任的|||683年6月28日
4551|||澳大利亚的人民生活怎么样|||总人口：23,767,315[1]（2014年估计） 21,507,717人（2011年普查）人（世界第52名） 人口密度：2.8人/平方公里 （7.3人/平方英里）/km2（世界第233名）
4552|||山药炒鱼片的主要功效是什么|||补中益气健脾开胃补充优质蛋白
4553|||d-link dis-2024tc要存储在多少度下|||(℃) -40~70℃
4554|||涌泉穴隶属于什么经络|||足少阴肾经
4555|||王皇后的丈夫是谁|||唐高宗李治
4556|||四川师大学生公寓自管委员会的指导老师是谁|||刘英
4557|||计量依据里含有什么|||质量合格证书
4558|||裘千仞有什么绝技|||铁砂掌、轻功
4559|||11eyes -罪与罚与赎的少女-有音乐模式|||有（pc、ios）
4560|||感动中国2012年度颁奖盛典是在哪个频道播出的|||cctv-1
4561|||飞利浦hp8215/00外观是什么颜色的|||棕白
4562|||科密it-336时钟有什么功能|||实时时钟
4563|||港湾丽景是什么户型的|||多层建筑和电梯混合
4564|||2011款陆地巡洋舰 5700是什么级别属性的|||suv
4565|||送王副使还并州的作者是什么朝代的|||唐朝
4566|||现代传播是收录在哪里的|||国家社科基金资助期刊
4567|||孙尚香的母亲是谁|||三国志没提，三国演义为吴国太
4568|||金钟geo n630m+qhd-65d的最高工作高度是多少|||专业脚架+云台
4569|||大不列颠岛是一个怎样的主权国家|||大不列颠和北爱尔兰联合王国
4570|||独立号航母的续航力怎么样|||12500千米
4571|||1968–69年欧洲冠军杯的卫冕球队是谁|||曼联（半决赛出局）
4572|||比利时国铁18型电力机车的受流电压是多少|||ac 15 kv 16⅔ hz ac 25kv 50 hz dc 3000v、1500v
4573|||杨云的政府是谁|||杨威
4574|||中国青年文艺学会现任的主席是谁|||徐垚
4575|||zarci imperial还叫什么|||rosa zarci
4576|||福源九方有预售许可证|||津国土房售许字[2013]第1134-001号 津国土房售许字[2013]第1130-001号 津国土房售许字[2013]第0231-001号 津国土房售许字[2013]第0232-001号 津国土房售许字[2013]第1132-001号 展开
4577|||本宫大辅的搭档是谁|||v仔兽
4578|||西安城墙周长多少|||13.74公里
4579|||摩托罗拉photon q 4g lte xt897的分辨率（像素）是多少有人|||1280×720
4580|||火星1b号是什么时候发射的|||1960年10月14日
4581|||涌泉穴的主要配伍是什么|||配水沟、内关主治昏厥
4582|||皇晨国际商城的icp备案号是多少|||粤icp备14078173号[1]
4583|||积高的绝招是什么|||地狱之火
4584|||博士来拜属于哪里|||纽约大都会艺术博物馆
4585|||科密wjd-comet-800g有多重|||4
4586|||火柴人自行车特技有几个赛道|||3个
4587|||love plus的官方译名是什么|||情爱味加（来自lp+中的名片）
4588|||沧海君怎么解释|||秦时一濊人君主之号
4589|||美国国家环境保护局的中文简称是什么|||美国环保局
4590|||跳棋演变的成果是什么|||尼克松有共和党副总统候选人资格
4591|||房室传导延迟出现在哪里|||心电图
4592|||成贵高铁是什么类型的列车|||和谐号crh动车组
4593|||注射用盐酸吗啉胍有什么性状|||本品为无色澄明液体
4594|||沈阳军区赤峰医院是医保定点|||辽宁省医保定点医院
4595|||昧昧的属名是什么|||昏暗貌
4596|||oki c9300是什么类型的打印机|||彩色激光打印机
4597|||金泵是什么意思|||道家所炼丹药名
4598|||万和jsd20-10b-7适用多大水压|||0.02～1.0mpa
4599|||飞利浦hd8325的水箱容量是多少|||1升
4600|||2013年度十大热词·年度汉字的合作单位是哪里|||中国文化促进会、中国新闻周刊
4601|||八卦山隧道的最低海拔是多少|||26米（85英尺）
4602|||日本olympus电子鼻咽喉镜产自哪里|||日本
4603|||上海华润置地中央公寓是什么类型的物业|||公寓，别墅
4604|||铭瑄ms-d410的主板总线是什么|||fsb 667mhz
4605|||国联网的名称来自哪里|||中国自秦代开始就是中央集权下的县级治理，“区”是接近城市化或已经城市化的县
4606|||我的老大，我的英雄的原作是谁|||头师父一体
4607|||江西理工大学吧的现任吧主是谁|||言木shilene
4608|||that girl这首单曲叫什么名字|||那个女孩
4609|||卓文世纪是什么资质|||中国敏捷联盟创始人
4610|||快去看小说这个网站的宗旨是什么|||内容丰富
4611|||云秀昭华的周点击量是多少|||23843
4612|||傲娇形容的是什么|||恋爱型态的词汇
4613|||车心温泉的地势是怎样的|||由西南向东北倾斜，境内峰峦起伏
4614|||武汉轻工大学社团联合会的副主席是谁|||柏晨
4615|||烂漫彩妆的核心价值是什么|||自由、自主
4616|||拉拉队效应的研究人员都有谁|||walker、vul
4617|||八卦山隧道的经营者是谁|||台湾高铁
4618|||恩典堂的nrhp编号是多少|||74001270
4619|||三峡大坝投资了多少钱|||总投资4954.6亿元人民币
4620|||江湖兄弟是由谁改编的有人|||周七月、晓晓
4621|||安娜小笺是哪一年发行的|||1981年
4622|||进化酶是什么时候申请的|||2002年1月30日
4623|||兰博基尼estoque是什么时候上市的|||2011年开始量产
4624|||长白山野生花脸蘑在分类中属于什么地位|||伞菌目、白蘑科
4625|||纸杯杯身挺度试验机符合标准|||符合标准 ：qb/t 2294－1997
4626|||萨拉托加号航母有其他武器|||24挺.50机枪
4627|||棕背杜鹃是哪个亚属的|||映山红亚属
4628|||孙立军吧有多少会员|||151,319（2014年12月13日）
4629|||初一的节日饮食是什么|||饮酒
4630|||柠檬酸的化学名称是什么|||3-羟基-1,3,5-戊三酸
4631|||海南国际车展是在哪举办的|||汽车展览会
4632|||得胜 mx-620号称什么|||变声金刚
4633|||海城市岔沟镇庞家店小学的办学思想是怎样的|||面向全体，全面提高
4634|||7.25上海金山石化污水调节罐燃烧事件是什么时候的事|||2014年7月25日10点36分
4635|||欧盟就业政策的法律根据是什么|||《欧洲共同体条约》
4636|||网店美工的工作范围是什么|||网店美工设计
4637|||euphoria的原画作者是谁|||はましま薫夫
4638|||巧克力玛德琳蛋糕要用几个鸡蛋|||1个
4639|||雨刮器可以使用多久|||2—4年不等
4640|||双动源无轨电车是怎么供电的|||蓄电池
4641|||国学精粹的封面是什么形式的|||简装本
4642|||台中车站有几个出口|||10
4643|||入社式还叫做什么|||“ 成 丁 礼 ”
4644|||茄皮紫釉暗刻赶珠龙纹盘的直径是多少|||25厘米
4645|||徐长奇又叫什么|||子陵
4646|||昂达vx636(4gb)的电子书阅览怎么样|||支持txt文本文档阅读
4647|||政府债券市场是怎样的市场|||发行和交易政府债券的市场
4648|||永乐是哪个朝代的|||明代
4649|||梅妃传的女主角是谁|||梅妃江采萍
4650|||唐长沙窑印花褐彩斑双系执壶的底径是多少|||15厘米
4651|||华东师大研究生院设了几个博士后流动站|||18个博士后流动站
4652|||反渎职侵权局隶属于哪里|||人民检察院的重要职能机构
4653|||visiondigi vr9404h1-01的视频输入是什么|||4路bnc
4654|||徐州龟山汉墓是什么时候筹建的|||一九九二年七月
4655|||长潭水库的正常水位是多少|||148米
4656|||港铁都城嘉慕电动列车的电动机功率是多少|||83kw/台（连续值）、99kw/台（每小时额定值）
4657|||留存收益抽次有什么优点|||不发生实际的现金支出
4658|||qvod播放器可以在什么系统运行|||win2000/xp/vista/7/8/mac/wds
4659|||北港溪的水源海拔是多少|||1,300米（4,265英尺）
4660|||杭甬运河的水有多深|||约4～5米
4661|||水佳社区一共有多少人|||3900人
4662|||快3线被翻译成什么名字|||快2、厦门快2路
4663|||市井小人出自哪里|||明·凌蒙初《二刻拍案惊奇》
